area,local_price,latitud,longitud,tipology,n_rooms,n_baths,has_garage,has_pool,has_elevator,is_exterior,distrito_Barajas,distrito_Carabanchel,distrito_Centro,distrito_Chamartín,distrito_Chamberí,distrito_Ciudad Lineal,distrito_Fuencarral-El Pardo,distrito_Hortaleza,distrito_Latina,distrito_Moncloa-Aravaca,distrito_Moratalaz,distrito_Puente de Vallecas,distrito_Retiro,distrito_Salamanca,distrito_San Blas - Canillejas,distrito_Tetuán,distrito_Usera,distrito_Vicálvaro,distrito_Villa de Vallecas,distrito_Villaverde
-0.017861807003537872,4200,-0.12355787565897425,0.0008420466662540713,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.19649673734380987,2500,-0.6855743664129934,-0.6748688856391694,1,-0.15947048130039115,0.1900756766916428,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3397636635825296,8500,-0.26736874050579784,-0.020094935386562335,1,0.62882955728949,1.1238554886922403,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.3036776955479731,1100,-0.17248582151848704,-0.6360385728407054,1,0.62882955728949,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3394046816160275,2170,-0.2957678202193841,0.5493980737317891,1,-0.15947048130039115,-0.7437041353089549,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.3394046816160275,950,-0.14300930012160526,-0.6241091244048445,1,-1.7360705584801535,-0.7437041353089549,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1182563499605922,3500,0.8789685410437452,0.9355115091956594,1,1.417129595879371,1.1238554886922403,1,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.35369547604324925,2550,-0.15468015479778294,0.33369747761339497,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.24651451783908604,1270,-2.460970715020083,2.830478719743657,1,-0.15947048130039115,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.19649673734380987,2344,0.0883329747983624,0.05647054338829725,1,-0.15947048130039115,-0.7437041353089549,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.3751316676840819,1377,1.028355480901911,-0.5929449589152553,1,-0.15947048130039115,-0.7437041353089549,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.26795070947991867,2565,0.09637289690999222,0.6625855278938056,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4108586537521363,1890,-0.5656239155720182,-0.4359956636218541,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3394046816160275,2750,-0.6195691994096892,-0.36375952689882907,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08931915120062534,2000,-0.5513595376315156,-0.46628686341907205,1,-0.15947048130039115,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.010719781850905651,1160,-1.152408553468071,3.9806500544938475,1,-0.15947048130039115,0.1900756766916428,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.017865179064516533,2500,-0.2764460719210321,0.007591561897341818,1,-0.15947048130039115,0.1900756766916428,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5180396119562996,1770,0.09870706784237758,-0.6560894773302052,1,-0.9477705198902723,-0.7437041353089549,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.05359216513257094,3800,0.5957558008969385,0.0803954811848676,1,0.62882955728949,2.057635300692838,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.26795408154089734,2900,0.9637767516916669,-0.299912377560791,1,0.62882955728949,0.1900756766916428,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.5251883812308891,4500,0.14889174295122173,0.008663251487335126,1,1.417129595879371,2.057635300692838,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.23222372341186429,2400,-0.25115922012212377,-0.35128250505178193,1,-0.9477705198902723,0.1900756766916428,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.23937249268645383,2400,1.2372637796090904,-0.6454435542525747,1,0.62882955728949,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.26795070947991867,950,-0.9265126773983068,0.7430616090790604,1,-0.15947048130039115,-0.7437041353089549,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.4465856398201907,1950,-0.41934920362514866,-0.6645494375359744,1,-0.15947048130039115,-0.7437041353089549,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,1200,2.31229644226155,1.043251714851497,1,-0.15947048130039115,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4108586537521363,2200,0.19531580933099746,0.11988475852104351,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.8113598796808477,7000,0.25665263446566633,-0.1540490368320994,1,2.9937296730591334,2.991415112693436,1,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4823126258882451,750,2.346103304299122,-0.12557419090013558,1,-0.9477705198902723,-0.7437041353089549,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,3000,0.7321751244465228,2.0952357855875694,1,-0.15947048130039115,0.1900756766916428,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.08217375398701446,4725,-0.15001181292600754,-0.20027363483551064,1,-0.15947048130039115,1.1238554886922403,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.4115732456241616,4700,0.9802456244041405,1.5774393789346448,0,2.2054296344692523,2.991415112693436,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.06073419028520315,1515,0.9058629938385278,1.6244988240709388,1,0.62882955728949,0.1900756766916428,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.48231599794922375,4500,-0.31833147259331146,0.4253304861841417,1,0.62882955728949,1.1238554886922403,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.3394046816160275,2970,-0.04743796793683135,0.1378408821121842,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4108586537521363,2303,-0.5679580865046451,-0.4115313323894,1,-0.9477705198902723,-0.7437041353089549,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0543033849436174,8950,-0.18826628103349755,0.03480963856615782,1,0.62882955728949,2.057635300692838,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2536632871136756,3000,-0.33687516391299394,-0.43448394254478157,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.19649673734380987,2800,-0.3495834278927761,-0.46226980177779425,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1607697512757555,4400,-0.05859011796289759,-0.5246691055771731,1,-0.15947048130039115,-0.7437041353089549,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46802183146102333,1620,-0.7431505828152123,-0.6407309589702868,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.29653229833436223,1200,-1.3039999880977249,-1.1505926042891563,1,-0.15947048130039115,-0.7437041353089549,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,1200,-1.4583146221528427,-0.4002324593629381,1,-0.15947048130039115,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.08931915120062534,3000,-0.6333148726933173,0.5877233968115362,1,0.62882955728949,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.48231599794922375,3600,0.04022311829721019,0.01630702425705514,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.06787958749881404,1000,-1.850974043932572,-1.6194816403234076,1,0.62882955728949,-0.7437041353089549,1,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1036099456278471,3500,-0.0711687057786422,-0.4587282580340001,1,-0.15947048130039115,1.1238554886922403,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4465856398201907,700,-0.8306471259765528,-1.416262007099052,1,-0.15947048130039115,-0.7437041353089549,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,1600,-0.23002200554125635,-0.4126456056715719,1,-0.15947048130039115,-0.7437041353089549,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.017861807003537872,3045,-0.717863731016304,-0.7321439517971899,1,0.62882955728949,-0.7437041353089549,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1536243540621446,2700,-0.014629898680027776,0.0416301266177371,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5180396119562996,950,0.045928869472831556,-0.8398664987795735,1,-0.9477705198902723,-0.7437041353089549,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5537699700853326,4800,0.9491233452653318,-3.132579590074417,1,0.62882955728949,1.1238554886922403,1,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.12504613726867975,1490,0.1443530772434838,2.0714173070218687,1,0.62882955728949,1.1238554886922403,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.24651451783908604,2000,-0.6650855326465165,-0.22861308206856354,1,-0.15947048130039115,0.1900756766916428,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4108586537521363,1000,0.01117565776923349,1.06223348023056,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,1950,1.3041766797551015,-0.5944779718385627,1,-0.15947048130039115,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8896036391250439,4800,-0.6033596790260152,-0.03382107887465975,1,1.417129595879371,1.1238554886922403,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.14648232890951238,1800,2.2384934346830287,0.9427507368883873,1,0.62882955728949,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.482671607854747,12000,0.001709297868166824,0.08449061292871521,1,2.2054296344692523,2.991415112693436,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.1178973679940902,2000,-0.6771454158121496,-0.23617878473570056,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08931915120062534,3000,-0.6989310112071659,0.5328685038330728,1,0.62882955728949,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.24651451783908604,1200,-1.7347842018206652,-0.7330027229257218,1,0.62882955728949,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.23937249268645383,3144,1.2293535336617396,-0.6035057146085286,1,0.62882955728949,0.1900756766916428,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.13933355963492283,1300,-0.1800966827612118,1.708327454533858,1,0.62882955728949,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1393369316959015,1800,-0.8371658010428887,-1.1285768353645724,1,1.417129595879371,0.1900756766916428,1,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.017861807003537872,1850,-1.283122125845657,0.21195779857888275,1,0.62882955728949,0.1900756766916428,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.09646454841423621,1600,2.727113217136746,0.3460112619732243,1,0.62882955728949,0.1900756766916428,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1750639177639559,2300,1.2571042325609354,0.4139890294655012,1,-0.15947048130039115,0.1900756766916428,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4108586537521363,1350,0.08794394630914842,-0.36898312648899184,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3751316676840819,2500,-0.1758173693786504,0.29087247771280805,1,-1.7360705584801535,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.189351340130199,1250,0.21930589950112483,1.479574956722446,1,0.62882955728949,-0.7437041353089549,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.017861807003537872,2500,-0.1452137948933347,-0.556138454194659,1,-0.15947048130039115,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5537665980243539,895,-0.23922901312076963,-0.38281572920768114,1,-0.9477705198902723,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9110398307658766,3425,2.0346425063370805,-0.76980213036424,1,2.2054296344692523,2.991415112693436,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2965356703953409,4200,-0.5428009108697743,-0.5745275119910915,1,-0.15947048130039115,0.1900756766916428,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3036776955479731,1100,-0.04877548232539436,0.33496601242178314,1,-0.15947048130039115,0.1900756766916428,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.06073419028520315,1900,-0.244416059642898,-0.7022431025131116,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5180396119562996,620,-1.3115544126136653,-1.1129631706004597,1,-0.9477705198902723,-0.7437041353089549,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.04644339585798139,2900,-0.7462628107298902,-0.4733699509066604,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4465856398201907,1300,0.4116156493351745,0.19329904406494458,1,-0.15947048130039115,-0.7437041353089549,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23222372341186429,3000,0.610279531159236,2.114341668870956,1,-0.15947048130039115,0.1900756766916428,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.053588793071592276,1095,-1.92307399060047,1.7854962022830148,1,0.62882955728949,0.1900756766916428,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.4108586537521363,1200,0.49206972200380344,-0.5129025852096615,1,-0.15947048130039115,-0.7437041353089549,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9824938029019855,5500,-0.2175140462092616,-0.2715453329157501,1,1.417129595879371,2.057635300692838,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4823126258882451,700,-0.7270707385958173,-0.30769809597148085,1,-1.7360705584801535,-0.7437041353089549,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.03930137070534918,1230,-0.9422034931287293,0.19434234452632088,1,0.62882955728949,0.1900756766916428,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.39656785932491456,1289,2.12476743967141,2.340021043553979,1,-0.15947048130039115,0.1900756766916428,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.4108586537521363,650,-1.8521411294004555,-1.7196384846383501,1,-1.7360705584801535,-0.7437041353089549,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4465856398201907,1200,0.07431276981358807,-0.13352228921936463,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.18220594291658812,3450,-0.6685867890504084,-0.3762720351559765,1,-0.9477705198902723,-0.7437041353089549,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3751316676840819,890,-0.014360130764866223,0.6570485569332286,1,-0.9477705198902723,-0.7437041353089549,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5752027896651866,400,-1.6470734958833553,0.5588166107024332,1,-0.15947048130039115,-0.7437041353089549,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.15362772612312325,2250,-0.753913704348683,0.30118482853422873,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.21793292898464253,1100,1.9023728200021557,-0.3962437868499732,1,-0.15947048130039115,-0.7437041353089549,0,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3036776955479731,2920,-0.30860576036368675,-0.7400787131312319,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4465856398201907,1300,-0.6551004680885752,-0.33372382925555516,1,-0.9477705198902723,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6895325171439393,5500,-0.051587605155113736,0.05968561215768228,1,1.417129595879371,2.057635300692838,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2107909038320103,2500,-0.2033087159492881,-0.628608801225671,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4465856398201907,2160,1.2344109040229705,-0.6399005769700679,1,-0.9477705198902723,-0.7437041353089549,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.025721796089174,6900,1.089173601383087,0.11529281703349074,0,2.2054296344692523,2.057635300692838,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0035710125763161096,3200,0.16458255868478433,0.2425683760684316,1,-0.15947048130039115,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.046446767918960054,1700,0.9012728410924962,0.2698787174036566,1,-0.15947048130039115,0.1900756766916428,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.26795408154089734,5000,-0.34232156276005726,0.04222629831024675,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4608764342474125,1250,-0.18748822405482804,-0.6588432227662497,1,-0.15947048130039115,-0.7437041353089549,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4823126258882451,850,1.6754395346290285,0.3662527103850174,1,-0.9477705198902723,-0.7437041353089549,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23936912062547516,1300,0.17249280463213512,0.5299941046019758,1,-0.9477705198902723,-0.7437041353089549,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5108942147426886,2560,0.35533619456149507,0.23929652904242066,1,-0.9477705198902723,-0.7437041353089549,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08931915120062534,2200,1.0257619576409678,1.653508047965786,1,0.62882955728949,0.1900756766916428,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
