area,local_price,replace,replace.1,tipology,n_rooms,n_baths,has_garage,has_pool,has_elevator,is_exterior
-0.010354125333239242,1850,-1.2826692638252155,0.21060792427481118,1,0.6622630787220203,0.20190148061379656,0,1,1,1
0.1080186814471263,1600,2.7287342245708635,0.34518026799381296,1,0.6622630787220203,0.20190148061379656,1,1,1,1
0.18939998610862763,2300,1.2582970396261144,0.41342115681972014,1,-0.15733749619219303,0.20190148061379656,1,0,1,1
-0.4172606486407458,1350,0.08879618751985034,-0.37258164702849045,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.3802691465218816,2500,-0.17504195946209306,0.28982805821231,1,-1.7965386460206196,-0.7563006134800812,0,0,1,1
-0.18791333550378755,1250,0.22019640526490872,1.4831316442177334,1,0.6622630787220203,-0.7563006134800812,0,0,0,1
-0.010354125333239242,2500,-0.14442947043134063,-0.5604613962801801,1,-0.15733749619219303,-0.7563006134800812,0,0,0,1
-0.5652266571162028,895,-0.23847207444454505,-0.3864677915595867,1,-0.9769380711064063,-0.7563006134800812,0,0,0,1
0.9514249297572308,3425,2.0360618032939457,-0.7749520997779015,1,2.3014642285504467,3.07650776289543,1,1,1,1
0.315171093312766,4200,-0.5421323999514609,-0.578921632545546,1,-0.15733749619219303,0.20190148061379656,0,0,1,0
-0.30628614228415313,1100,-0.047963066252087246,0.3340922656292174,1,-0.15733749619219303,0.20190148061379656,1,0,1,1
-0.05474392787587632,1900,-0.2436606319065777,-0.7071315714073722,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.5282351549973385,620,-1.311109832662117,-1.1194414123873961,1,-0.9769380711064063,-0.7563006134800812,0,0,0,1
-0.03994732702833063,2900,-0.7456535664293317,-0.4773725212034171,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.45425215075961006,1300,0.412562173195918,0.19187694737769245,1,-0.15733749619219303,-0.7563006134800812,0,0,0,0
-0.23230313804642463,3000,0.6112839240183219,2.120355345908649,1,-0.15733749619219303,0.20190148061379656,0,1,0,1
-0.047345627452103474,1095,-1.9228075407907468,1.7902370181939178,1,0.6622630787220203,0.20190148061379656,1,1,1,0
-0.4172606486407458,1200,0.49303968141083315,-0.5170581743513061,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
1.0254079339949593,5500,-0.21675078215887902,-0.27476670129011044,1,1.4818636536362335,2.1183056688015522,0,0,1,1
-0.49124365287847427,700,-0.7264559038176122,-0.31105940073358324,1,-1.7965386460206196,-0.7563006134800812,0,0,0,0
0.04883227805694353,1230,-0.9416513245830631,0.1929242861389262,1,0.6622630787220203,0.20190148061379656,1,0,1,1
-0.4024640477932001,1289,2.1262129892091157,2.346908257046752,1,-0.15733749619219303,0.20190148061379656,1,1,1,0
-0.4172606486407458,650,-1.8518540174875382,-1.7284649826802205,1,-1.7965386460206196,-0.7563006134800812,0,0,0,0
-0.45425215075961006,1200,0.07516104038542608,-0.1362094122269111,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.1805150350800147,3450,-0.6679549184247798,-0.37989876885162777,1,-0.9769380711064063,-0.7563006134800812,0,1,1,1
-0.3802691465218816,890,-0.013537689809813501,0.6574214940459633,1,-0.9769380711064063,-0.7563006134800812,1,0,1,1
-0.5874215583875213,400,-1.6467266496169404,0.5588093217258029,1,-0.15733749619219303,-0.7563006134800812,0,0,0,0
0.1672050848373091,2250,-0.7533066886844829,0.30018032501804576,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.21750653719887894,1100,1.9037535879914553,-0.3999478251429143,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
-0.30628614228415313,2920,-0.3078690305086849,-0.7451136322060706,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.45425215075961006,1300,-0.6544646690191942,-0.3371858717426967,1,-0.9769380711064063,-0.7563006134800812,0,0,0,1
0.7220776166202726,5500,-0.05077600822784302,0.05774633837428109,1,1.4818636536362335,2.1183056688015522,0,0,1,1
0.22639148822749186,2500,-0.20254131401422457,-0.633212254058498,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.45425215075961006,2160,1.235597100726067,-0.6445477368442193,1,-0.9769380711064063,-0.7563006134800812,0,1,1,1
2.105559795865795,6900,1.0903174917688572,0.1135687818853983,0,2.3014642285504467,2.1183056688015522,1,0,0,0
0.004442475514306451,3200,0.16545712403257554,0.241336986031634,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
0.05623057848071638,1700,0.9023619976802254,0.26875303742029427,1,-0.15733749619219303,0.20190148061379656,1,0,1,1
0.2855778916176746,5000,-0.3415946540144341,0.04021944481492977,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.46904875160715576,1250,-0.1867162137530558,-0.6635637038806868,1,-0.15733749619219303,-0.7563006134800812,0,0,0,1
-0.49124365287847427,850,1.676754198997506,0.36550006491714443,1,-0.9769380711064063,-0.7563006134800812,0,1,1,1
-0.23970143847019748,1300,0.17336967416328072,0.5298752524404472,1,-0.9769380711064063,-0.7563006134800812,0,1,1,1
-0.5208368545735657,2560,0.35626632472427433,0.23805247467749527,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
0.10062038102335345,2200,1.0268873767864053,1.6577379777374628,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.5282351549973385,750,-1.02687338090813,-0.3085728617694564,1,-0.9769380711064063,-0.7563006134800812,0,0,0,1
-0.4172606486407458,950,0.17726109225793274,-0.3620156376184654,1,-1.7965386460206196,-0.7563006134800812,1,0,1,1
-0.20270993635133325,1800,0.9173484278147791,0.003304145060855132,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
0.10062038102335345,2500,0.175055955336744,0.32560144543243263,1,-0.9769380711064063,-0.7563006134800812,1,0,1,1
-0.23230313804642463,2700,-0.1715396831737653,-0.41356322904196574,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
1.0254079339949593,5100,0.3198167085498526,-0.2524440538587646,1,3.12106480346466,2.1183056688015522,0,0,1,1
-0.3506759448267902,830,-3.038995964966453,-0.0720381710064539,1,0.6622630787220203,-0.7563006134800812,0,0,1,0
-0.24709973889397033,2835,-0.19683390080470808,0.4466438822941624,1,-0.9769380711064063,-0.7563006134800812,0,1,1,1
-0.08433712957096771,1250,0.4422666646692382,0.540127772697405,1,-0.15733749619219303,-0.7563006134800812,1,0,1,1
0.17460338526108193,1375,-1.1052205985979429,3.8625713142278735,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
-0.31368444270792595,1900,-0.7797063380313187,-0.7144020525196877,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
0.1376118831422177,5940,-0.0995484483787299,0.0609382279331212,1,0.6622630787220203,1.1601035747076742,0,0,1,1
-0.23230313804642463,1100,-2.4608609496784575,2.8392643462412828,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
-0.09913373041851341,3450,-0.37921169562184204,-0.008285876872758141,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.5356334554211114,1275,-1.7369274696889092,-0.8061442705105406,1,-0.15733749619219303,-0.7563006134800812,0,0,0,0
1.7652379763722439,9000,-0.38738367362447707,0.25960485395263116,1,1.4818636536362335,2.1183056688015522,1,0,1,1
0.7886623204342282,6950,0.06298311414118214,-0.3195093583603177,1,0.6622630787220203,2.1183056688015522,0,0,1,1
0.21159488737994617,3150,-0.06841710360049368,0.4929761541708174,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.4172606486407458,2000,0.848141572195376,0.20222921418312295,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.26929464016528887,2390,-0.6945462754197207,-0.443330449078737,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
-0.1139303312660591,1500,-0.16077342643999318,0.7780589151422516,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
0.06362887890448922,1500,-2.0317672475079296,2.3828383888434215,1,0.6622630787220203,0.20190148061379656,1,1,1,1
-0.08433712957096771,950,-1.6898413107151098,-1.6194562544451274,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
0.1376118831422177,2890,0.7106447994310944,-0.39804551596362103,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
-0.26189633974151605,1400,0.8368564597143617,0.14349274649900845,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
0.1672050848373091,4500,0.7463161319858609,1.8232887495848278,1,0.6622630787220203,1.1601035747076742,0,1,1,1
-0.34327764440301733,850,0.4465472245772212,2.908331706470615,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
0.6554929128063169,3600,0.11655496994415326,0.2807226232656826,1,1.4818636536362335,2.1183056688015522,1,0,1,1
-0.45425215075961006,1400,-0.8623961093392007,-0.40697995682699484,1,-0.9769380711064063,0.20190148061379656,1,0,0,1
0.041433977633170686,3000,0.2665042806190529,0.3924743815902275,1,1.4818636536362335,1.1601035747076742,0,0,1,1
-0.5356334554211114,1200,-0.6704194832181399,-0.4147103143519908,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.4246589490645187,1400,-0.05400552910654435,-0.6570349240603448,1,-0.9769380711064063,-0.7563006134800812,0,0,1,0
0.011840775938079298,1600,0.23602150552607745,-0.6432225326971427,1,-0.15733749619219303,0.20190148061379656,1,0,0,1
-0.3802691465218816,2430,-0.055834851755481245,0.3870096956715499,1,-0.9769380711064063,-0.7563006134800812,0,0,1,0
-0.5726249575399756,750,2.3616437840814952,0.28941482251074335,1,-1.7965386460206196,-0.7563006134800812,0,0,1,1
-0.45425215075961006,800,-0.36961286431404944,0.4567254084675613,1,-0.9769380711064063,-0.7563006134800812,0,0,1,0
-0.6392096613539312,820,0.010319255895643246,-0.7176833313103985,1,-1.7965386460206196,-0.7563006134800812,0,0,0,0
0.5593150072972699,2000,-0.5959195767385198,0.3550016680269975,1,1.4818636536362335,1.1601035747076742,1,0,1,1
1.5432889636590585,4400,0.8088051206819059,1.3737859277739182,0,2.3014642285504467,2.1183056688015522,1,1,0,0
-0.34327764440301733,750,-0.7027182534257382,1.0703234276208073,1,-0.15733749619219303,-0.7563006134800812,0,0,1,0
-0.10653203084228625,3150,0.1961993269977224,-0.15372346964786693,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
0.6702895136538627,3100,0.9215596602919449,0.012425781491635386,1,1.4818636536362335,1.1601035747076742,1,0,1,1
-0.29148954143660744,2700,-0.637342429394269,-0.4008170450673885,1,-0.9769380711064063,-0.7563006134800812,0,1,1,0
2.58644932341103,4500,1.9623842873220647,-1.3022764790490369,0,1.4818636536362335,2.1183056688015522,1,1,0,0
-0.047345627452103474,2850,0.024976930727449945,-0.5048669448803509,1,-0.15733749619219303,0.20190148061379656,0,1,0,0
0.39655239797426733,2200,1.847068597710105,0.46824613484354805,1,0.6622630787220203,0.20190148061379656,1,1,1,1
-0.45425215075961006,2950,0.6006473812189442,-0.24287550993572365,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.12132863168983195,1400,1.7160575217783773,-0.9925705700526306,1,1.4818636536362335,-0.7563006134800812,1,0,1,1
-0.15832013380869617,3240,0.0014987082077474515,-0.4154940372346856,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.4024640477932001,2410,0.4246255692965875,0.282218821496318,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
-0.4246589490645187,1890,-0.7425404319507107,-0.6453813330014689,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.12132863168983195,2715,-0.04675487619541402,-0.5268040608436401,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.1953116359275604,1450,-0.5718368914247811,-0.20198654971753371,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.409862348216973,950,-0.8583749773067718,2.3760841225448917,1,0.6622630787220203,-0.7563006134800812,0,0,1,1
0.06362887890448922,3600,-0.6268356005326683,-0.36561363812536624,1,0.6622630787220203,1.1601035747076742,0,0,1,1
1.609873667473014,4995,0.670933596262059,-0.107954674529195,1,0.6622630787220203,1.1601035747076742,1,1,1,1
-0.49124365287847427,925,1.0307508679915127,-0.25332836303062034,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
-0.50604025372602,1000,0.9944588926444126,-0.5285425006925886,1,-1.7965386460206196,-0.7563006134800812,1,1,1,1
0.6702895136538627,7500,-0.186197358005572,0.043810320568643146,1,1.4818636536362335,1.1601035747076742,0,0,1,1
-0.15832013380869617,1300,-1.6078621028028166,0.6130282502987638,1,0.6622630787220203,-0.7563006134800812,0,0,0,1
-0.4172606486407458,1597,-0.529550148103066,-0.25653366235582403,1,-0.9769380711064063,-0.7563006134800812,0,1,1,0
-0.45425215075961006,2565,0.3409600802105894,0.20671780887502914,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.32848104355547164,1450,-0.19618533112282985,-0.5286707462550984,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
1.5506872640828313,6250,-0.2310783800581827,-0.019030005119847933,1,2.3014642285504467,2.1183056688015522,1,0,1,1
-0.3506759448267902,1475,-3.3296848968186494,-0.4447411502678982,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
-0.03994732702833063,1250,1.6082652404871745,-0.907009405518474,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.6170147600826127,750,-0.03222691529800176,0.4456891653279088,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
-0.45425215075961006,1000,1.4555919371469848,0.011257321921079203,1,-0.9769380711064063,-0.7563006134800812,0,0,0,1
0.50752690433086,3900,-0.19800132623431174,0.13222851124805476,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
-0.35807424525056303,900,-1.2738487161370782,0.5236339683925807,1,-0.15733749619219303,-0.7563006134800812,1,0,1,1
-0.08433712957096771,1400,-1.3525850756334568,0.20428114318516527,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
-0.1953116359275604,1000,-2.94612078638261,-0.8454230364425971,1,0.6622630787220203,-0.7563006134800812,0,0,0,1
0.6554929128063169,4100,-0.18490021864181552,0.097231722157121,1,1.4818636536362335,1.1601035747076742,0,0,1,1
0.41874729924558585,7000,-0.14689403522445915,0.0714899878361476,1,-0.15733749619219303,1.1601035747076742,1,1,1,1
0.2855778916176746,2600,2.196388228892669,-0.44875238647667093,1,0.6622630787220203,0.20190148061379656,1,0,1,1
0.37435749670294877,2700,-0.764202659359173,-0.3016832251549109,1,0.6622630787220203,1.1601035747076742,0,0,1,1
-0.15832013380869617,3600,-0.1205621061016897,-0.5690395994694244,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
0.50752690433086,2850,-0.212399573193947,-0.24203478902527323,1,0.6622630787220203,1.1601035747076742,0,0,1,1
-0.28409124101283456,2000,0.12161381347154988,-0.41597139571781905,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.49124365287847427,890,-0.15626834727376263,1.469541248773192,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
0.8774419255195024,4800,0.35263433450179377,0.6663427805849444,1,1.4818636536362335,1.1601035747076742,1,0,1,1
-0.5282351549973385,1000,-0.9016994321200721,-0.17686466894921554,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
0.07842547975203491,2233,1.041415337680435,-0.030386862166086992,1,-0.15733749619219303,1.1601035747076742,0,0,1,1
-0.15832013380869617,1525,-0.12964208166175692,0.7528800363458859,1,-0.15733749619219303,-0.7563006134800812,0,0,1,1
-0.2249048376226518,1150,-2.2188147440427533,2.6609958894330723,1,-0.15733749619219303,0.20190148061379656,1,1,1,1
-0.1953116359275604,2500,-0.6849474441155522,-0.6796513972371451,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
1.8910090835763824,7000,-0.1419649056382221,0.14543780419874022,1,2.3014642285504467,4.034709856989307,1,0,1,1
-0.1139303312660591,950,-0.7494940237592749,1.132797370168698,1,0.6622630787220203,0.20190148061379656,0,0,1,1
-0.4172606486407458,840,1.3485701325660182,-1.0807245026452779,1,-0.9769380711064063,-0.7563006134800812,1,0,1,1
-0.3506759448267902,3200,0.37611255702149626,-0.8302330620246369,1,-0.15733749619219303,0.20190148061379656,0,1,1,1
-0.34327764440301733,750,-2.904093470936449,0.274246222353009,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
-0.5430317558448842,875,0.20943014852775402,-0.36306297637999113,1,-0.9769380711064063,-0.7563006134800812,0,0,1,1
-0.23230313804642463,2950,-0.18840249492651912,0.28617305967734835,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
0.0932220805995806,2700,0.7788743300656306,0.29389629244914356,1,0.6622630787220203,0.20190148061379656,1,0,1,1
-0.45425215075961006,800,2.620552801473336,-0.16827934100645203,1,-0.9769380711064063,-0.7563006134800812,1,1,1,1
-0.06954052872342202,2565,-0.7779523366335475,-0.18754467441473854,1,-0.15733749619219303,0.20190148061379656,0,0,1,1
